at_Q80_time_2	at_Q80_time_6	at_Q80_time_10	at_Q92_time_2	at_Q92_time_6	at_Q92_time_10	at_Q111_time_2	at_Q111_time_6	at_Q111_time_10	at_Q140_time_2	at_Q140_time_6	at_Q140_time_10	at_Q175_time_2	at_Q175_time_6	at_Q175_time_10
Mir1198	0.01847356	0.0451600114	-0.006490988	-0.012871129	0.09830952	-0.0220150409	0.1176903	-0.0189252881	-0.05225958	0.01182308	0.080226029	-0.004554143	0.06896874	0.1632039	-0.02302486
Mir221	0.1453938	-0.0582295937	-0.02810724	0.0988629885	-0.04284214	-0.0410294026	0.1151747	0.0447746321	-0.0241425	0.02719624	-0.076038481	-0.1425289	0.04045881	-0.1748247	-0.3651304
Mir222	0.05223142	0.1326167738	0.009641578	0.1328709382	0.2006134	-0.0611749926	0.06545235	0.2240252165	0.02693378	-0.01255104	0.139604919	-0.03663991	0.03192373	-0.01961449	-0.2937938
Mir717	-0.009162703	-0.7273079976	0.008090924	-0.2242575343	-0.376285	0.1362838933	-0.1632606	-0.7668474271	0.01626772	-0.1281708	-0.711505099	-0.03905329	0.004542741	-0.3993147	-0.135107
Mir92-2	-0.04720301	0.4475715203	0.07489957	0.0207417251	0.5256234	0.0484167818	0.008220858	0.4496488792	0.1163506	0.03118613	0.584722726	0.229482	0.01083337	0.4920457	0.2302333
Mir19b-2	0.01857009	-0.6782162788	-0.03734967	0.0383534779	-0.8114417	0.0301149595	0.1418304	-0.6386702881	-0.04041773	0.0578835	-0.741226071	-0.01411182	0.03207537	-0.4079709	0.2329007
Mir20b	0.04973241	0.634675641	-0.01220349	0.1328263427	0.5136658	-0.0084875879	-0.03054992	0.1515773708	0.03948682	-0.005877417	0.811360211	0.06381926	0.07086625	0.3038318	-0.003491089
Mir450b	-0.1235274	-0.6857154098	-0.01264221	0.0851254095	-0.691625	0.1014231271	-0.09616053	-0.7108819599	0.07414818	-0.006347632	-0.916635891	0.01357536	0.06549432	-0.6206608	0.1976071
Mir450-2	-0.06028208	-0.3976336263	0.01846325	0.0270513685	-0.3070434	-0.084231143	-0.01209565	-0.3807773576	-0.02488012	-0.04164648	-0.4254599	-0.05361099	0.1176951	-0.449053	-0.02987844
Mir351	-0.01634508	-0.0105765721	-0.04559927	0.1429656446	-0.04182516	-0.0775466107	0.06416249	0.04731091	0.08417256	0.02895911	0.109699057	0.03849732	0.08613853	0.1524381	0.07047205
Mir322	-0.007028255	-0.0947268522	-0.01033252	0.0734567044	-0.0733149	-0.0260457237	0.04354968	-0.0108877541	-0.01742194	0.004631939	-0.113067185	-0.01293565	0.1002354	-0.04763166	0.08309833
Mir505	0.0410837	0.3251296087	0.03483366	-0.0502638612	0.1757975	0.0588082109	-0.02713763	0.5307653013	0.07962646	-0.01598531	0.329923893	-0.1563263	-0.1159216	0.3578838	0.09126825
Mir743b	-0.008970118	-0.5054580326	-0.00683498	-0.1510828563	-0.7679949	-0.0570507255	-0.07395763	-0.6366807932	0.009720162	-0.1924658	-0.70189356	0.02309065	-0.1447411	-0.2844815	0.1358519
Mir224	-0.1176869	-0.5855634174	0.01469294	-0.1958239317	-0.02929089	0.0420983377	-0.03463668	-0.286560625	0.003287081	-0.1150739	-1.462684176	0.1444753	-0.1726002	-0.03781978	0.1115825
ENSMUST00000175131	-0.0142832	-0.3374110627	-0.01106639	0.0797037872	-0.2324966	0.0121162626	0.03787304	-0.4561595324	0.1199591	0.003369826	-0.862563864	-0.01810099	0.01323711	-0.1649761	-0.06568142
Mir5132	0.1345848	-0.3695087211	0.01931732	0.1115301921	0.2008196	0.0129371986	0.004336683	0.5893413969	0.01087239	-0.0007362329	-0.161806333	0.01789732	0.04952467	0.1612899	0.1201925
Mir223	-0.07919136	0.117894962	0.06375948	0.2052971619	-0.06058345	0.1922143807	-0.04231091	-0.0717360309	0.08288235	0.08515881	0.079527051	0.0185592	0.09237151	-0.1670993	0.02148135
Mir676	0.002449449	0.3781746976	-0.01341312	-0.0564354121	0.2960592	-0.1050435617	0.01246787	0.5317301771	0.009044798	-0.05024717	0.469214526	-0.01820178	-0.01054824	0.5515719	-0.00813204
Gm26318	-0.06147936	-0.4837596967	-0.04318802	-0.0101023756	-0.3172628	-0.1094532725	-0.1472533	-0.4575239953	-0.07406853	-0.04748476	-0.531092289	-0.06516742	-0.00158606	-0.7397572	-0.08636774
Mir421	-0.04690959	-0.1300139221	0.007216131	0.0169783715	-0.00927449	-0.0400862886	0.03076537	-0.1125853925	0.01213588	-0.02998369	-0.043879491	0.06467894	0.0281503	-0.04403083	0.117817
Mir374b	-0.0767339	-0.3449722559	0.03991192	-0.050515281	-0.2729309	-0.0253449797	-0.0605536	-0.3930670219	-0.01859329	-0.03767493	-0.231708129	0.06065099	0.0189297	-0.3559556	0.03206134
Mir672	0.08100326	0.2399058872	-0.01174856	0.0196257711	0.2763483	0.0127374597	0.02925395	0.2908080662	-0.01228969	-0.005482542	0.345823009	-0.08072226	-0.005652888	0.3000716	0.02652125
Mir361	-0.02960127	-0.1782287878	-0.01006037	0.0796074801	-0.1694094	0.019452326	-0.009179694	-0.1286298758	0.0002679597	-2.038733e-05	-0.165633965	-0.004299908	-0.004688035	-0.08330595	0.05974094
Mir652	0.05634807	0.0884786173	0.003132488	-0.111482328	0.1592094	-0.0264127408	0.05510109	0.0932534897	-0.02557554	0.01004196	0.120046778	-0.06136276	0.005535193	0.1352719	-0.01926737
Gm22650	-0.1123623	0.0050594136	-0.02148303	-0.337867238	-0.3722789	-0.0976088302	0.02782629	-0.2622622585	0.03692398	-0.1772817	-0.009415311	-0.1077667	-0.08929343	-0.08319902	-0.2161331
Mir764	-0.04503114	0.5082994811	-0.03371234	-0.1574367461	0.3700371	-0.1109248133	0.04278628	0.3183745156	0.002117018	-0.07773457	0.435574082	-0.09537817	-0.04367489	0.3111624	-0.2814251
Mir1912	-0.0428626	0.0697968383	-0.003727622	-0.1568981306	-0.3814061	-0.0494966136	0.03115618	-0.5482757438	0.04310495	0.126158	0.109828899	0.06708734	0.1060974	-0.4033352	-0.2978471
Mir1264	-0.1421342	0.3862769613	0.003384454	-0.1250570972	0.09038108	-0.0737205465	-0.007295895	0.1202561869	0.05303525	-0.0430997	0.234369908	0.04551405	0.003832563	0.2561213	-0.3427515
Mir1298	-0.07203171	-0.2814226251	-0.000928995	-0.0238152304	-0.7965593	-0.0475115804	0.1616224	-0.8091727925	0.08463543	0.1472047	-0.36711137	0.1024421	0.1722491	-0.734372	-0.3895769
Mir448	-0.04602664	-0.274177428	0.006280615	-0.0939527186	-0.6552077	-0.044220291	0.09576655	-0.7596044322	0.0885248	0.116166	-0.424119768	0.1309587	0.1811414	-0.5947987	-0.5304065
Mirlet7f-2	0.04316859	0.0765455205	-0.005490996	0.0216252476	0.1384599	0.0780348351	-0.06233969	0.1452007136	0.052119	-0.02794444	0.09933739	0.03670435	-0.04976576	0.06020557	0.0721744
Mir98	0.1328275	0.1538999041	-0.04206202	-0.0101118057	0.2601519	0.0136569426	0.01359686	0.2161497064	-0.008361421	-0.00638783	0.171138063	0.006151526	0.005100743	0.1268796	0.01540696
