at_Q80_time_2	at_Q80_time_6	at_Q80_time_10	at_Q92_time_2	at_Q92_time_6	at_Q92_time_10	at_Q111_time_2	at_Q111_time_6	at_Q111_time_10	at_Q140_time_2	at_Q140_time_6	at_Q140_time_10	at_Q175_time_2	at_Q175_time_6	at_Q175_time_10
Gm22892	0.002089014	-0.006344351	0.0094558188	-0.0006562749	-0.001696436	0.002301823	-0.0008936822	-0.0008685019	0.0151074424	-0.0001211726	-0.004893949	-0.004161553	-0.0010759045	-0.001662182	0.00113192
ENSMUST00000175623	-0.008052875	0.1747378	0.0592266993	-0.004399005	0.04123852	-0.02334664	-0.005960563	0.0291274	-0.0051606825	-0.007970781	0.084510235	-0.06822911	0.0016930748	0.009271224	-0.0239931608
Mir291a	-0.02758235	-0.07882347	-0.0094513642	-0.002394145	-0.009905995	-0.006917133	-0.007386351	-0.007538788	0.0047307888	-0.001496217	-0.0161441923	0.005252281	0.0009857853	-0.01610412	-0.0308188183
Mir292	0.04453563	0.03670584	-0.0464178067	0.009396394	0.01026472	-0.02135162	0.002538518	0.002399323	-0.1094830889	-0.001281824	0.1562030213	-0.01102951	0.0262934026	0.05049136	-0.1742459524
Mir293	0.01504231	0.1912036	0.0095026037	4.8021e-05	0.001295427	-0.005037478	-3.153077e-05	-9.198549e-05	0.0460354657	0.001039479	0.0303467127	-0.006170289	0.0005536216	0.003377315	-0.0218010705
Mir294	0.0004470574	-0.02818058	0.0070326428	-0.0006562749	-0.01270861	0.0194159	-0.001755834	-0.006264242	0.0167011948	0.001678705	-0.0001636241	0.0008749381	0.0032443655	-0.01603471	0.0348710107
Mir295	0.03551989	0.06454739	-0.0009651373	0.008645641	0.01263553	0.03707259	0.01311961	-0.01056527	-0.0443612807	0.01104506	0.052089733	-0.07864056	0.0215123944	-0.04129813	-0.1385846837
ENSMUST00000177075	0.02430179	-0.02121501	0.2553816412	0.02824958	0.005748901	0.241147	0.004811706	-0.001006505	0.1060958607	0.00713711	-0.0278209645	0.2983915	-0.0150335991	-0.1197345	0.3109976632
Mir3572	-0.04072456	0.02470072	0.0398114138	-0.004617765	0.04742456	0.1861855	0.02744912	-0.01205985	0.0022112989	-0.03508384	0.0870558797	-0.03958799	-0.0432264824	-0.06764865	0.0812081206
ENSMUST00000175304	-0.008052875	0.1747378	0.0592266993	-0.004399005	0.04123852	-0.02334664	-0.005960563	0.0291274	-0.0051606825	-0.007970781	0.084510235	-0.06822911	0.0016930748	0.009271224	-0.0239931608
Gm26217	0	0	0	0	0	0.004142713	0	0	0	0	0	0.00591837	0	0	0
ENSMUST00000177073	0	0	-0.0173598583	0.001456613	0	-0.0148665	0	0	-0.0358936979	0	0	-0.03730482	0	0	-0.0683562119
Mir3099	0.1723489	-0.01341254	-0.0365733166	0.03529444	0.1350953	-0.08410128	0.008278014	-0.01070718	0.1354089487	0.1953553	0.0959312687	0.2141579	0.1158195733	0.05099489	0.2245719482
Mir5620	0.113018	-0.05953425	-0.1113838554	-0.009156847	0.07146949	-0.06428191	0.01381494	-0.04546508	-0.1681899192	-0.02103227	0.0210773084	-0.155752	0.0152728322	0.0933609	-0.1802797541
Gm23087	0	-0.006344351	0	0	-0.001696436	0	0	-0.0008685019	0	0	-0.004893949	0	0	-0.003160828	0
Mir297_1	0	-0.006344351	0	0	-0.001696436	0	0	-0.0008685019	0	0	-0.004893949	0	0	-0.003160828	0
ENSMUST00000175337	-0.003538028	0.09330484	-0.0007238473	0.002589168	0.02570572	0.0004695583	0.0437488	-0.005022378	0.0613223179	0.04278613	0.0197475501	0.02432145	0.0106770005	0.01681497	0.001130629
Gm22414	0.00183226	0	-0.0021789163	0	0	-0.001364324	0.0008306207	0	0.0058234477	0.001039479	0	-0.00415863	0	0	-0.0065046644
Gm27509	0.07340288	-0.0309572	0.0248514244	-0.008846058	-0.002018364	0.0477606	0.001985659	0.01674109	-0.000268998	0.01114923	0.0546804909	0.05476173	0.007665331	-0.0419282	0.0996502255
Gm24715	0.01136911	-0.08334381	0.0785678055	-0.001241469	-0.01078961	0.02257271	-0.006675125	-0.01487824	-0.0036813307	0.001523776	-0.1522734998	0.0326733	0.0151998995	-0.08642505	0.0113614252
Mir3100	-0.002017936	-0.05435897	0.0040550219	0.0007523169	-0.01058113	-0.003200901	0.01597366	-0.01001184	-0.0037189824	0.007435988	-0.0557517909	-0.004161918	0.0013683846	-0.004450264	-0.0141528674
Mir330	-0.03080481	0.1169842	0.1293974534	0.007351305	0.01833543	0.1069381	0.04799388	0.1381071	0.2491475923	-0.01277783	0.2201675073	0.2969814	0.0913091753	0.06725936	0.2570442248
Mir3101	0.00518092	-0.08366743	-0.0197119119	0.01445695	-0.0170092	-0.01729685	0.01365938	-0.01970809	0.0056294491	0.004391337	-0.1179426408	-0.01966208	0.0078525678	-0.04417518	-0.0232486592
Mir1191	0.1407426	0.03633999	0.0754284976	0.08178734	-0.06744364	0.03840856	0.1202145	0.0003857578	0.2067598733	0.1070315	0.0076827966	-0.01048912	0.0612557661	0.05733481	0.0808942857
Mir1963	0.04643085	-0.03373056	0.0025605823	0.0258867	-0.03035486	-0.04101666	0.01136859	-0.004589142	-0.0865891891	0.007061734	-0.1304272587	-0.1264594	0.0082420304	-0.1814087	-0.1873628601
Mir1964	0.08946783	0.0849525	0.0670777669	0.1103583	-0.03098298	-0.03920389	0.1525044	0.0003338586	-0.015630384	0.04784763	0.196903723	0.03684916	0.14536051	-0.09472522	0.0409695471
Gm23368	0.001832817	0.003247067	0.0121290308	0.0007523169	-0.0003881212	0.008259455	0.003417075	0.0003738988	0.0010608925	0.001039479	-0.004893949	0.03487804	0.0021831476	-0.0001943385	0.0011422477
Gm25033	-0.001761183	-0.0005405768	-0.0007245773	0.005338473	0.002960942	-0.003198745	0.006096031	-0.0001137007	-0.0084815375	0.02074955	0.0040760989	-0.009195851	0.0021254743	-0.0001924757	-0.0141425397
ENSMUST00000175893	-0.02399009	-0.02434719	-0.0594431684	-0.1008964	-0.07454447	-0.02639336	-0.06253131	0.04637994	-0.294454553	-0.04013257	-0.1372800166	0.05154217	-0.0714295458	0.03397695	-0.0586821155
Gm23292	0.00183226	0	-0.0021789163	0	0	-0.001364324	0.0008306207	0	0.0058234477	0.001039479	0	-0.00415863	0	0	-0.0065046644
Gm25247	0.003599899	0.02980177	0.0007283019	0.005608977	0.02449474	-0.001371332	0.01234636	0.01349408	0.0090274132	0.029347	0.0433833706	-0.004165206	0.0292869176	0.05487614	0.1077850961
ENSMUST00000177430	-0.002965208	0.04062714	-0.0080906477	-0.003417226	0.002973765	-0.003248963	-0.002625612	0.0006845309	0.0127805888	0.006401786	0.0119193402	-0.05863777	-0.0044944533	0.007181977	-0.0719948557
Mir150	0.08178698	0.1988146	-0.0654504566	0.02547093	0.0131366	-0.01536481	0.008760824	0.07264486	-0.0274032661	0.05953375	0.1559179868	-0.1280395	0.0490008694	-0.1619751	-0.2130900038
Gm22133	0.02186115	-0.003394429	0.0055783037	0.002865205	0.009302325	0.06971008	0.001692772	0.0003800581	0.0010553502	0	-0.0017450985	0.04068272	0	-0.003160828	0.0884537551
Gm25956	0.1030032	0.3869085	-0.0007703479	0.002321753	0.4784211	0.03940627	0.1279227	0.02027213	-0.2166503521	0.05056176	0.8404684273	-0.1851081	0.0525165843	-0.2251858	-0.2641261191
ENSMUST00000175255	0.0140544	0.02869134	0	0	0	0.01330447	0.006013328	0.005346186	0	0.008030872	0.0400841096	0.03615704	0.0055276172	0.01032699	0
Mir344d_1	-0.04183245	-0.1447961	-0.0721908717	0.06900632	0.03343671	-0.122513	-0.01524264	-0.1907564	-0.3812059912	-0.05748628	-0.2164497031	-0.5611772	-0.0087777317	-0.4034931	-0.6234655624
Mir344d_3	0.0007474819	0.02971522	-0.0153934172	-0.00488205	-0.005785561	0.01141547	0.01328173	0.002349321	-0.0323960879	-0.00821822	-0.0108373176	0.004056366	0.0082124485	-0.00674648	-0.0012959791
ENSMUST00000175203	0.01421012	-0.02017731	0	0.004978092	-0.005133288	0	0	-0.002809793	0	0.008030872	-0.001622521	0	0	-0.01065406	0.0537350851
Gm22466	-0.01938274	0.6795434	-0.0508008649	-0.01363225	-0.0284573	-0.06024881	-0.009269134	-0.01866986	-0.1928856125	-0.01743293	0.2271339609	-0.2107023	-0.034876169	0.2534892	-0.2608949642
ENSMUST00000175151	0.07363023	0.2282167	-0.1224975759	-0.01325274	-0.05777593	-0.1527289	0.03410383	-0.1410777	-0.4387980959	-0.08684182	-0.099295892	-0.6394836	0.0603577921	-0.2273433	-0.6193379676
Mir344e	-0.1347498	0.1289905	-0.152393832	-0.01802715	0.1179875	-0.141922	0.001637211	0.03733683	-0.1500972479	0.0499282	-0.0554283112	-0.2381062	-0.0215570561	0.03987779	-0.1638916312
Mir344h_2	-0.003815214	0.01567989	-0.0031484832	0.007366987	0.02317034	-0.001860075	0.003765491	0.003749099	-0.0132503278	0.01646784	-0.0001706732	0.0132577	0.0143192689	0.001335111	-0.021780415
Mir344h_1	-0.003815214	0.01567989	-0.0031484832	0.007366987	0.02317034	-0.001860075	0.003765491	0.003749099	-0.0132503278	0.01646784	-0.0001706732	0.0132577	0.0143192689	0.001335111	-0.021780415
Gm23873	-0.140916	-0.06652397	-0.1551914778	-0.05124447	0.1266844	-0.223484	-0.008911582	-0.1723243	-0.942009109	-0.1076219	-0.314050773	-1.05941	-0.0416905006	-0.5525875	-1.0783739091
Mir344b	0.05629176	-0.0008082227	-0.1017267271	0.03564247	-0.08953324	-0.1014309	-0.01320642	-0.196896	-0.573189225	-0.08399501	-0.2168867511	-0.71493	-0.1696911501	-0.3250057	-0.7390462515
Mir344c	-0.02978868	0.01121159	0.2068456378	-0.05297749	-0.01121812	-0.05615862	-0.09461924	-0.01161878	-0.4238282163	-0.08134942	-0.149538388	-0.6110504	-0.0027964099	-0.1693243	-0.5677259652
Mir344	0.000680884	-0.0360396	-0.0191905234	-0.000111768	-0.0113631	-0.005847216	-0.005204439	-0.002981451	-0.0454191516	0.009347091	-0.0324673547	-0.0348938	-0.0051362907	-0.01104697	0.0082177793
Mir344_2	0.03555895	-0.04676359	-0.0908685541	-0.01483843	-0.01502654	-0.1343553	-0.04219549	-0.1322697	-0.4776739482	-0.003950748	-0.1476192957	-0.4573331	-0.0903862741	-0.1787987	-0.5136265319
Mir344g	0.03577526	0.09896783	-0.0096177903	-0.02549532	0.07730455	-0.04314133	-0.03686528	-0.008628626	-0.0683543627	0.02244221	0.0624114518	-0.2517041	-0.0091580625	-0.03070253	-0.1594124642
Mir344f	-0.2003108	0.06833648	0.1120923844	-0.08220177	0.101341	-0.001029753	-0.1209378	0.0609924	0.1895431528	-0.1029938	0.1777518478	-0.03720729	-0.1145878945	0.2089044	-0.019537447
ENSMUST00000175321	0.0075045	0.03695322	0.0016993287	-0.004460775	0.00824167	0.0004698279	0.0007355062	-0.0005257579	0.0010498078	0.02009893	-0.009567441	0.005915082	-0.0031286366	0.01439468	0.0087581765
Mir344i	0.06651406	0.3322335	0.0411727209	-0.004582994	0.07804555	0.008395907	-0.02039787	-0.01080076	-0.0141209956	-0.06045404	0.0967896986	0.01377252	-0.0357303533	0.02794075	-0.0132233002
ENSMUST00000174905	0.009966482	0.008039144	-0.0070267282	-0.0006562749	0	0.0009936924	-3.153077e-05	0.0006845309	-0.008476688	0.001039479	-0.0001706732	0.009362353	-0.0010759045	0	-0.0097441996
ENSMUST00000175314	0	-0.0035784	0	0	-0.001008837	0.002304249	0.001692772	-9.198549e-05	0.0106033226	0	-0.0001706732	0	0.0005536216	-0.001662182	0
Mir211	-0.02783311	0.3616126	0.0251859691	-0.01575894	0.001156851	-0.07341407	-0.06869556	0.002602473	-0.1336036924	-0.07933427	0.1733002478	-0.00284668	-0.0008585097	-0.1345907	-0.1013991083
Gm25249	0	0	0	0	0	0.002306405	0	0	0	0	-0.0001706732	0.005915448	0	0.001335111	0.0087697953
ENSMUST00000102337	0	0	0	0.0007523169	0	0	0.001692772	0	0	0	-0.0001706732	0.01598916	0	0	0.0316795483
Mir7_2	-0.04939082	0.1543106	-0.1058203383	-0.01924184	0.1144926	0.08951849	-0.2061435	0.03908166	0.2848772071	0.09505357	0.3135388086	0.3623513	-0.002561924	0.3735867	0.5101276041
ENSMUST00000116953	0	-0.0003410367	-0.0021789163	0	-0.001696436	-0.001364324	0.002554924	-0.00125676	0.0106026298	0	-0.004893949	0.005918005	0	-0.004659474	0.0087891598
Mir9_3	-0.07064692	0.6196652	0.0518651313	-0.06275314	-0.00163601	0.1379551	0.06703706	0.1243158	0.1481473884	-0.1073971	0.1755394654	0.003454473	0.0419349667	0.3928912	0.0414265559
Gm24541	0.02982144	0.3271978	0.0132098375	0.01589274	0.1128985	0.03352937	0.03532985	0.01489811	0.0772662053	0.02679804	0.0951700278	0.0973196	0.0124544982	0.1636933	0.1030935471
Gm27592	0.02762293	-0.02583352	0.0297645084	0.03040727	-0.007146735	0.02076174	0.01465755	0.01422957	-0.0540957997	-0.007731195	-0.0118209051	-0.1235402	-0.0109479495	-0.05868429	-0.0521700102
ENSMUST00000157994	0.0096502	0.1237736	-0.0339844431	0.008748095	0.0186902	-0.011584	0.001903654	-0.007410865	-0.1064568416	0.03055288	0.1556337691	0.03248618	0.0062615209	-0.1036387	-0.1753118233
ENSMUST00000104624	0	0.005088766	-0.0007245773	0	0	0.0004738712	0.001692772	0	0.0010601998	0.001039479	0	-0.009195851	0.0021831476	0.001335111	-0.0141425397
Mir708	-0.03705958	-0.03904414	-0.0291188009	-0.0167714	-0.06420411	-0.0229839	-0.07645895	-0.02083481	-0.0992851283	-0.01953508	-0.1031341301	-0.1586847	-0.0649245046	0.000493403	-0.1644473532
ENSMUST00000174968	-0.002243519	-0.1617711	-0.0136754765	0.01073645	-0.0656712	0.01644804	0.01198872	-0.024288	0.0278214718	0.01071794	-0.0980562753	-0.04958185	0.005146313	-0.004072962	-0.0387590694
Mir326	0.1120862	0.4424525	-0.0445158949	0.0324163	0.03645903	0.005262667	-0.02545695	0.0663304	-0.1821140683	0.1332998	0.4044533719	-0.05914199	0.0299760919	-0.205441	-0.1672984143
Mir3102	0.227264	0.02403647	0.0214298769	0.01056459	0.02608206	-0.06349061	-0.01060008	-0.07173421	-0.3007669058	0.1527466	-0.0999400358	-0.2695861	-0.0426447882	-0.2556881	-0.419952731
Mir139	0.1225325	0.1589627	-0.0705399909	0.01286774	0.02611588	-0.09778844	-0.04386209	-0.01943178	-0.4457044451	-0.01693101	-0.0054814408	-0.4788027	-0.0802150145	-0.2316085	-0.4410554051
Gm22655	0.1036345	0.07635558	0.0306027616	0.03103345	0.05264857	-0.08897903	0.04104449	-0.00328484	0.0497313668	0.03210941	0.1637136446	0.1152982	0.0309145066	0.05873862	-0.0805489022
Gm25171	0	0	0	0.0035695	0	0	0.001692772	0	0	0	0	0.01095523	0	0	0.0240636194
Gm25787	0.01074254	0.0004253494	0.0097953485	0.02279145	0.01133903	0.004671718	-4.389224e-05	-0.001707905	0.0359810405	0.01436971	-0.0056529954	0.01662251	0.0152607565	-0.006277696	0.0818583168
Gm23700	0	0.002322814	-0.0021796463	0	-0.001008837	-0.00136648	0	-0.0004802437	-0.0037182896	0	-0.0033195237	0.0008753034	0	-0.001662182	0.0011215922
ENSMUST00000102454	-0.002017936	0.002137931	-0.0079138278	-0.0006562749	0	-0.02355363	-0.0008936822	0	-0.0535074403	-0.0001211726	0	-0.04661349	0.0019538126	0	-0.0223921006
Gm24063	3.553891e-05	-0.0006280212	0	0.003855976	0.003413732	0.004140557	-0.0008936822	-9.198549e-05	0	-0.001281824	-0.0033195237	0	-0.0010759045	-0.001662182	0.008780123
ENSMUST00000175841	0	-0.0006275647	-0.0256483245	0	-0.001008837	-0.02189333	0	-0.0004802437	-0.0431275909	0	0.0058258438	-0.07267465	0	-0.0001635352	-0.0934149497
Mir762	3.553891e-05	-0.003394429	-0.0021796463	-0.0006562749	-0.001696436	-0.00136648	-3.153077e-05	-0.0004802437	-0.0037182896	-0.0001211726	-0.0017450985	0.0008753034	-0.0010759045	-0.001662182	-0.0065149921
Mir3103	-0.0640106	-0.1833188	0.1097648479	-0.07587748	-0.0374896	0.1169693	-0.05051274	-0.03753518	0.327799779	-0.05678906	0.0088620644	0.2365687	-0.0364887165	0.002973073	0.4011073637
Gm24365	-0.001634171	0.1486126	0.0281196875	-0.009025766	0.00276089	0.05911735	0.0006503824	0.01174869	0.0260578682	-0.00887774	0.0784008699	0.1951248	-0.0148448236	0.02787943	0.0543076526
ENSMUST00000175357	-0.03375279	0.5062626	0.1427803457	-0.02377292	0.184752	0.09431648	0.07800441	0.1598595	-0.073637695	-0.110885	0.4834526058	0.07893819	-0.1201957514	0.05730593	0.0400996609
Gm23631	0.003885735	0	-0.0021789163	0	0.0003663598	-0.001364324	0	0	0.0010553502	0.001039479	0	0.0008811488	0	0.002833758	0.008778832
Mir1962	0.003803547	-0.0006284777	-0.0021789163	4.8021e-05	0.0410428	0.002303979	0.001219737	0.0002962727	-0.0037127473	-0.001281824	-0.0001706732	0.005915082	-0.0018906675	0.003323503	0.0730654809
Mir202	0.00407103	0.165556	0.0310592533	0.003264828	-0.03381258	0.08877916	-0.0001871482	0.01575389	0.1097684346	-0.02915634	0.0389509514	0.08751332	-0.0109681222	-0.01952752	0.118192797
Mir210	-0.008555028	0.1771582	0.0646272971	-0.07747831	0.1311133	0.09989608	-0.09682713	0.03607176	0.2211652551	0.005800415	0.2495921357	0.2210454	-0.0345162014	-0.08244586	0.3335346494
Mir3104	0.07794573	-0.02028232	0.0182724878	-0.01745806	0.05156874	-0.01926428	0.03956874	-0.0105561	0.0531554922	-0.05526896	0.0153830683	0.1344591	0.0055122286	-0.05878791	0.1850785425
Mir483	-0.01942523	0.1740656	-0.0911333506	0.04150511	-0.03392016	-0.1278072	-0.03100245	-0.02948799	-0.2364126941	0.04267694	-0.1096424549	-0.1425274	0.0436020077	-0.05980346	-0.1181986739
ENSMUST00000175123	0	-0.0035784	-0.0070274582	0	0.00311848	-0.005035322	0	-0.0004802437	-0.0084877727	0	-0.0033195237	-0.014236	0	-0.0001635352	-0.0217907427
Mir3105	-0.06152419	0.25413	-0.055876645	-0.05403522	0.05788102	-0.05116209	-0.01933761	0.02162652	-0.1094017596	-0.03310062	0.2243504298	-0.05203762	-0.0304890682	0.1116302	0.0817351712
ENSMUST00000175385	-0.008052875	0.1747378	0.0592266993	-0.004399005	0.04123852	-0.02334664	-0.005960563	0.0291274	-0.0051606825	-0.007970781	0.084510235	-0.06822911	0.0016930748	0.009271224	-0.0239931608
Gm25775	0	0	0	0.0035695	0	0	0.001692772	0	0	0	0	0.01095523	0	0	0.0240636194
Gm25239	3.609546e-05	0.111076	-0.0167397807	0.0007523169	-0.0003667512	-0.01241972	-0.0008936822	-0.0004802437	-0.0405005081	0.001039479	0.0181743028	-0.04318529	-0.0010759045	-0.0001955072	-0.0547185489
Gm26483	0.0002928488	-0.0006284777	0.0002171251	-0.0006562749	-0.001008837	-0.01316702	-0.001755834	-9.198549e-05	-0.0506068928	-0.002442475	-0.0033195237	-0.09763982	-0.0018906675	-0.001662182	-0.1218841664
Mir1968	0.08206743	0.008207501	-0.0400072016	0.05168176	0.02709181	0.0146614	0.06217733	-0.0849828	0.0740520932	0.01605498	0.0480836329	-0.008207233	0.0448372861	-0.05748798	-0.0650997812
Mir3106	-0.05399317	-0.2056859	0.0151130481	0.01405411	0.01466162	0.06462684	-0.03339351	-0.05690233	0.0093148886	0.004529226	-0.1176477465	0.09658804	-0.003022977	-0.1643755	0.0164090635
Mir486	-0.09003963	0.2389343	-0.053432912	0.03558032	0.2449026	-0.04108529	-0.03393632	0.01687713	-0.0503626804	-0.04032144	0.1375141277	-0.05226792	-0.0677915727	-0.08579184	-0.2774924249
ENSMUST00000116885	3.609546e-05	-0.01150183	0.0055790337	-0.0006562749	-0.003071633	0.002308292	-0.0008936822	-0.001636145	-0.0037127473	-0.001281824	-0.0067694484	0.0008782261	-0.0010759045	0.005311256	0.0164050886
Mir383	0.2313811	-0.02087972	0.0325448272	0.07673592	0.01340588	-0.1360157	0.1219586	0.02319564	-0.0918763014	0.06115479	-0.0366459806	-0.04834168	0.1035294087	-0.1634665	-0.1765692188
Gm24591	0	0	-0.0021796463	0	0	0.004142444	0.0008306207	0	0.0058179053	0	0.0029781773	-0.004161553	0.0005536216	0	-0.0065149921
Gm26241	0.00183226	0	-0.0021789163	0	0	-0.001364324	0.0008306207	0	0.0058234477	0.001039479	0	-0.00415863	0	0	-0.0065046644
Gm44299	-0.003559574	-0.003578856	0.0016993287	-0.002064867	-0.0003212387	0.0004719843	0.001212794	0.0006845309	0.0010553502	-0.003603127	-0.0017450985	0.01599756	-0.0018906675	-0.001662182	-0.0065046644
ENSMUST00000176214	0.00233277	-0.2559839	-0.0233374336	-0.03612661	0.02668702	-0.02326146	-0.03748119	-0.04762016	-0.1156643955	0.04075667	-0.1048795079	-0.06679747	-0.0245113386	-0.1210784	-0.2162203752
ENSMUST00000175140	-0.002149539	0.02065982	0.0104057659	-0.009404898	0.01989208	0.0314946	-0.0002755242	-0.01805001	0.0299395105	-0.002413267	0.0185147829	0.09860624	0.0137145834	-0.08443616	-0.0140496411
ENSMUST00000174891	-0.008052875	0.1747378	0.0592266993	-0.004399005	0.04123852	-0.02334664	-0.005960563	0.0291274	-0.0051606825	-0.007970781	0.084510235	-0.06822911	0.0016930748	0.009271224	-0.0239931608
Mir1969	0.1075673	-0.02726375	-0.0247488133	0.04773531	0.02291306	-0.007998646	0.04008516	0.01420176	0.0333204627	0.03613476	0.063289977	0.04813379	0.0057327569	-0.1067507	-0.0952537988
ENSMUST00000175116	-0.0074081	-0.02807791	0	-0.002769163	-0.004672128	0	0.001839882	-0.003513296	0	-0.004763778	-0.0255615845	0.02606872	-0.0001129478	-0.02425123	0
Gm26237	-0.005671339	0.2630468	-0.0376995366	0.03408732	0.01462666	0.06741297	0.01276075	0.0332513	-0.1800090023	0.05593777	0.0278469753	-0.1368664	0.008831964	0.0221923	0.0518074399
Mir28b	0.007993798	0.02146093	-0.0070281882	0.01120118	0.001053958	-0.004113982	0.002554924	0.0006845309	0.0031872906	0.004521433	0.0029781773	-0.01279275	0.0029979106	0.02124125	-0.0218010705
Gm44453	0.06625483	-0.1402081	0.1344448946	0.04180001	-0.1033182	-0.09120622	0.05470684	-0.05125908	-0.1187123277	0.05639894	-0.0842276612	-0.114072	0.0119843347	-0.01528487	0.0667360773
Mir1199	0.07498611	0.2472601	-0.0376255574	-0.04171771	0.1081624	-0.03169518	-0.02526853	0.03786381	-0.0843700972	0.05063449	0.2204429339	0.08980663	-0.0476271102	-0.009013118	-0.1184919023
Mir709	0.04515568	0.2922248	-0.0069808893	0.01194524	-0.02048678	-0.04635155	0.016524	-0.01358263	-0.0317469138	0.02331289	0.0392775614	0.05937777	0.0179522196	-0.01898403	0.0255707107
Gm25110	0	0	0	0.0035695	0	0	0.001692772	0	0	0	0	0.01095523	0	0	0.0240636194
Mir181d	-0.04955992	0.002206566	-0.2160369693	-0.03255418	0.09156279	-0.004387058	-0.001081702	0.1145421	0.2493246424	0.01509148	0.1035119818	0.2612499	0.0487492292	0.3021771	0.3590613263
Mir181c	-0.08568	-0.05829607	-0.0848792005	-0.008730058	0.1152929	0.09263279	-0.06571096	0.07554318	0.2903467089	-0.01518175	0.0819382061	0.3659014	-0.0335337849	0.2801809	0.4435698952
Mir23a	-0.02678475	0.06455033	0.0025475642	0.02902435	0.03756065	-0.04220576	0.05508795	-0.02002377	-0.1205338492	-0.07221109	-0.0025534235	-0.04673084	0.0399510726	-0.09121578	-0.0561120441
Mir27a	-0.03577144	0.04683426	0.0041768214	-0.03974705	-0.06683093	-0.1114577	-0.04449637	0.06753693	0.006407851	0.004283727	-0.0112877271	0.03914353	-0.0106273811	0.01969314	0.0719841173
Mir24_2	-0.03354751	0.02344571	-0.0502884361	-0.01608979	-0.04938343	-0.09106471	-0.008819783	-0.0630313	-0.1966389375	-0.0163777	-0.0083121199	-0.1306929	0.0143555503	-0.125818	-0.1876852481
Gm23388	-0.05055822	0.003125655	0.0676193523	-0.004765474	0.0003663598	0.04341955	0.01015358	-9.198549e-05	0.0874732563	-0.0217418	-0.0017450985	0.198906	-0.0092986977	-0.003160828	0.5774313528
Gm24159	0.00183226	-0.0006280212	-0.0200821259	0.001456613	0.01351017	-0.009376396	0.0008306207	-9.198549e-05	-0.1092644572	0.003360781	0.0133527025	0.06373539	0.0021831476	-0.001662182	-0.1200032414
Mir138_2	0.04581627	-0.1283816	0.2395942984	0.01213538	-0.02035717	0.1234407	-0.08467362	-0.04021348	0.1845408943	0.007692758	-0.0613085621	0.0823793	0.0259848135	-0.1135196	0.1679940991
Gm24132	-0.003559017	0.002138387	0	-0.002064867	0.001053958	0.002306405	-0.002617985	0	0	-0.003603127	0	0	-0.0027054305	0.002833758	0
Gm22715	0	-0.0035784	-0.0021789163	0	-0.001008837	0.004138131	0	-0.0004802437	-0.0037127473	0	-0.0017450985	0.005918005	0	-0.001662182	-0.0065046644
ENSMUST00000175452	-0.008052875	0.1747378	0.0592266993	-0.004399005	0.04123852	-0.02334664	-0.005960563	0.0291274	-0.0051606825	-0.007970781	0.084510235	-0.06822911	0.0016930748	0.009271224	-0.0239931608
Mir328	0.1091805	0.1796005	0.103775814	0.05277077	0.01555943	0.05097071	0.05127106	0.1115492	0.0962334623	0.1230173	0.2073177972	0.2131186	0.0454631745	-0.02016078	0.1027439564
Mir1966	-0.02134968	-0.02726477	-0.1044316061	-0.00670167	-0.01129704	-0.01437893	-0.007645414	-0.06347903	-0.1039223761	0.001735876	0.0073625759	-0.218533	-0.0229728404	-0.05942588	-0.0443086299
Mir140	-0.03499695	0.1430488	-0.048315156	-0.02561147	0.1690829	0.02794062	-0.03165618	0.08708694	-0.0016457611	0.04562102	0.1558206333	0.01996069	-0.0607982103	0.07928659	-0.0446089977
ENSMUST00000116795	-0.005612492	-0.0006280212	0.0118811847	-0.002064867	0.002429155	0.005976865	-0.002423582	0.001402808	0	0.00244952	-0.0017450985	0.02102894	-0.0016960144	-0.001662182	0.008780123
ENSMUST00000175154	0.00183226	0	-0.0021789163	0	0	-0.001364324	0.0008306207	0	0.0058234477	0.001039479	0	-0.00415863	0	0	-0.0065046644
ENSMUST00000175577	0.00183226	0	-0.0021789163	0	0	-0.001364324	0.0008306207	0	0.0058234477	0.001039479	0	-0.00415863	0	0	-0.0065046644
Mir3108	0.01685347	0.1212906	-0.0114295393	0.01679036	0.02613858	-0.00442647	0.02888719	0.02677738	-0.0821950572	0.004036695	0.0373878169	-0.07789255	0.0055520606	0.04629021	-0.0573408411
Gm23163	0	-0.0006280212	0.0118819146	0.001456613	-0.001008837	0.002306405	0	-0.0004802437	0	0	-0.0017450985	0	0	-0.001662182	0.0164063796
Mir3473d	-0.02111688	0.258391	0.1872634946	-0.06026286	0.08965584	-0.04642447	-0.0354501	0.02099994	-0.0952518563	-0.05495339	0.1490729452	0.1558203	0.0204962747	0.06783037	0.1245109223
Gm24103	0.00132963	-0.0348701	-0.02193379	8.092796e-05	-0.005108867	-0.03455333	0.001922799	-0.00713522	-0.0717602885	0.002541219	-0.0183786457	-0.1018138	-0.0016316554	-0.0009697011	-0.1477330957
Gm23193	-0.007410327	0.04546173	0.0006278493	-0.002769163	0.004493836	0.02135957	-0.003480137	0.004178855	0.054027923	-0.004763778	0.0045526025	0.06718928	-0.0009947934	0.01482293	0.1958925418
Gm44310	-0.007771486	0.1965865	-0.0727641403	-0.004768157	0.02445921	-0.004849843	-0.003646576	-0.004916838	-0.0758303422	0.009279483	0.0044006111	-0.003486737	0.0015294135	-0.01258878	-0.170684402
